,Adview
6465,2485.2456
6466,1792.3033
6467,1161.5326
6468,1879.4893
6469,1355.1697
6470,2078.6738
6471,1964.776
6472,1124.6099
6473,2039.8467
6474,2330.8203
6475,2090.994
6476,1177.7181
6477,1516.677
6478,2008.5503
6479,2393.4104
6480,2150.9766
6481,1905.4198
6482,1311.7257
6483,1951.6562
6484,1929.1191
6485,1067.1178
6486,2472.9304
6487,1925.8068
6488,1569.9323
6489,1238.5127
6490,1903.7107
6491,1564.2006
6492,1627.7072
6493,2136.411
6494,1739.28
6495,2138.7817
6496,2173.9683
6497,1837.6757
6498,1867.8447
6499,1256.2429
6500,1892.3145
6501,2164.2554
6502,988.04395
6503,2434.431
6504,2161.1804
6505,1712.7314
6506,2444.1633
6507,1590.8942
6508,2204.2224
6509,1455.9839
6510,1628.4995
6511,1889.6119
6512,1773.7291
6513,2030.5438
6514,1764.1443
6515,1811.5042
6516,1393.7584
6517,2037.9194
6518,1835.1
6519,696.8136
6520,2164.576
6521,2536.154
6522,1961.2413
6523,2214.2632
6524,2017.4492
6525,1459.3427
6526,1716.9736
6527,1074.0752
6528,1283.2208
6529,2159.858
6530,2233.819
6531,2106.573
6532,1467.1448
6533,2432.2659
6534,2038.9846
6535,2335.35
6536,2445.198
6537,1591.8007
6538,1330.9463
6539,1929.2823
6540,2272.793
6541,2033.1681
6542,2057.556
6543,2047.4045
6544,2476.5366
6545,1614.3953
6546,1959.1804
6547,2146.7175
6548,1867.6769
6549,1700.5182
6550,2006.1296
6551,1663.4341
6552,1633.0485
6553,1664.7141
6554,2192.0225
6555,1264.8481
6556,2146.909
6557,1819.2537
6558,1744.8925
6559,1715.0554
6560,2185.0527
6561,1764.9962
6562,1385.6235
6563,1196.8682
6564,1678.8818
6565,1054.031
6566,2253.7014
6567,2191.966
6568,1417.4119
6569,1852.1205
6570,1759.1289
6571,2092.0461
6572,2077.1194
6573,1914.2965
6574,1435.1475
6575,2467.7585
6576,1555.4663
6577,2343.092
6578,2210.8013
6579,2457.052
6580,1998.1697
6581,2054.0188
6582,1398.962
6583,1779.7626
6584,27.015812
6585,2096.3699
6586,2024.8767
6587,1096.5771
6588,1479.5631
6589,1503.0613
6590,1688.3219
6591,2012.1223
6592,1841.3812
6593,2302.4563
6594,2019.7502
6595,2199.5483
6596,2226.152
6597,2139.253
6598,1405.1797
6599,2197.9592
6600,2169.3423
6601,2217.476
6602,1372.6124
6603,1635.8859
6604,1720.5787
6605,1666.052
6606,1578.3911
6607,1714.2388
6608,1827.851
6609,929.32623
6610,2054.214
6611,1575.9214
6612,2289.488
6613,2076.971
6614,1759.8829
6615,2006.5989
6616,1902.7938
6617,1459.2512
6618,2077.7993
6619,2006.4419
6620,1913.9272
6621,1169.0068
6622,2183.7927
6623,1162.3156
6624,1300.6309
6625,1914.9617
6626,1940.421
6627,2486.1482
6628,1796.5157
6629,1739.1282
6630,1689.5415
6631,2291.8032
6632,1646.3507
6633,1781.8196
6634,1651.2985
6635,2089.367
6636,2329.2773
6637,2075.571
6638,2174.6106
6639,1256.4966
6640,1129.466
6641,1965.0306
6642,1565.9045
6643,2124.2268
6644,1982.3865
6645,2178.5579
6646,1812.8505
6647,2287.8645
6648,2009.2356
6649,1561.2672
6650,1483.4822
6651,1719.3479
6652,2441.874
6653,2222.319
6654,1586.0303
6655,1354.4875
6656,872.87976
6657,1068.4581
6658,2414.97
6659,2103.2278
6660,1664.8984
6661,2274.3896
6662,2119.0627
6663,1975.9691
6664,2472.6355
6665,2071.1904
6666,2054.0952
6667,1931.6842
6668,1158.7852
6669,1947.6008
6670,1701.5535
6671,1049.5231
6672,2234.5276
6673,1326.4463
6674,2131.579
6675,1853.0299
6676,2346.278
6677,1854.038
6678,1685.767
6679,1890.0494
6680,1161.6301
6681,1878.859
6682,2255.2764
6683,1879.0675
6684,2426.9004
6685,1974.7332
6686,2244.6082
6687,1613.722
6688,2264.0212
6689,2156.1287
6690,2097.3428
6691,1545.9668
6692,2594.5938
6693,1695.8577
6694,1992.456
6695,1444.4222
6696,1737.7186
6697,2262.3174
6698,1696.0602
6699,1877.5437
6700,2246.6765
6701,2323.313
6702,592.5932
6703,1993.5703
6704,1676.0973
6705,949.2182
6706,2527.9397
6707,2204.2612
6708,1976.0409
6709,2129.6326
6710,1820.6075
6711,1279.129
6712,1555.7142
6713,1516.8408
6714,1440.0935
6715,1612.1453
6716,2126.2646
6717,2073.0227
6718,2083.8594
6719,1740.4615
6720,1382.8472
6721,2097.6348
6722,1876.7831
6723,2033.7352
6724,1744.9471
6725,1746.0377
6726,1051.5529
6727,1656.1813
6728,1725.0109
6729,2252.0703
6730,2188.6133
6731,1514.0237
6732,884.70465
6733,1551.2755
6734,1961.3744
6735,1665.1029
6736,1343.9758
6737,2157.5427
6738,1822.697
6739,1666.3641
6740,1318.4731
6741,1671.1636
6742,1821.7903
6743,1541.1656
6744,2191.3005
6745,2214.9414
6746,2217.3281
6747,1541.0255
6748,2176.7847
6749,1569.9764
6750,2255.196
6751,2383.5674
6752,2181.215
6753,1882.262
6754,1437.3407
6755,1922.9778
6756,1857.5103
6757,1790.0018
6758,1366.334
6759,1681.0121
6760,1285.9191
6761,1539.2814
6762,2176.337
6763,2018.3787
6764,2115.1648
6765,1238.7798
6766,1320.3868
6767,2526.0278
6768,1791.0496
6769,1567.1418
6770,2227.1516
6771,1295.5588
6772,1036.66
6773,2131.64
6774,1893.6849
6775,1993.385
6776,1257.3179
6777,1540.4019
6778,1892.6255
6779,1358.9241
6780,2239.3606
6781,2027.5587
6782,1039.4846
6783,2035.1863
6784,2107.8806
6785,1808.6584
6786,2193.7498
6787,1629.6561
6788,1328.947
6789,2146.2148
6790,2335.4182
6791,1678.7108
6792,2373.5496
6793,2100.5981
6794,1784.5001
6795,1331.4983
6796,1976.1097
6797,1588.4683
6798,2184.4077
6799,1490.26
6800,2052.7717
6801,2336.7605
6802,1664.5088
6803,1761.5339
6804,1294.9808
6805,1960.6265
6806,2153.3887
6807,2258.0002
6808,1790.6406
6809,2022.9663
6810,1193.1732
6811,2017.9366
6812,2167.3826
6813,1586.1426
6814,2127.2026
6815,2383.083
6816,1379.3783
6817,2048.3281
6818,1928.3838
6819,2079.1396
6820,2142.91
6821,1511.9846
6822,1819.944
6823,2259.1594
6824,2168.7307
6825,2085.1802
6826,1896.6913
6827,1593.9174
6828,1111.3496
6829,2016.1648
6830,1664.0383
6831,2092.628
6832,1656.303
6833,1564.87
6834,1654.4111
6835,1917.2174
6836,1910.966
6837,1926.9843
6838,1794.3794
6839,1808.7206
6840,1823.5101
6841,1392.7471
6842,1607.641
6843,1961.5085
6844,1516.0527
6845,1914.7457
6846,1872.437
6847,1423.704
6848,1894.6992
6849,2107.252
6850,27.015812
6851,1953.0227
6852,2017.6274
6853,1761.0537
6854,1589.267
6855,1996.9545
6856,1577.8068
6857,1725.6818
6858,1639.8042
6859,1043.6371
6860,1611.0286
6861,1773.6473
6862,1249.7257
6863,2532.8328
6864,1828.899
6865,2051.9355
6866,2366.8872
6867,1916.7333
6868,1262.6068
6869,1580.34
6870,2264.5535
6871,1895.2306
6872,1478.0027
6873,1987.0776
6874,1493.0715
6875,1562.1016
6876,2046.8086
6877,1373.6682
6878,1734.964
6879,2468.0854
6880,1208.5579
6881,1684.4681
6882,1191.8115
6883,1986.1611
6884,854.63104
6885,1283.846
6886,1359.6676
6887,1856.5719
6888,1673.195
6889,1578.7505
6890,2097.8538
6891,2295.9995
6892,1947.2551
6893,2174.3228
6894,1570.0399
6895,1472.4658
6896,1846.1818
6897,1518.9463
6898,2144.556
6899,1425.0093
6900,2157.968
6901,1586.2106
6902,1689.2583
6903,1066.873
6904,2189.3186
6905,1679.5
6906,1739.0537
6907,2150.1802
6908,2175.211
6909,1976.672
6910,1702.9293
6911,2307.134
6912,1271.1726
6913,1672.953
6914,1308.6909
6915,2074.493
6916,2053.2954
6917,1451.9779
6918,1875.5789
6919,2250.602
6920,1661.4619
6921,2197.0312
6922,2473.7107
6923,2018.5624
6924,2162.3777
6925,2287.4944
6926,1331.4376
6927,1714.2147
6928,1146.7654
6929,2170.2905
6930,2130.6406
6931,1616.1515
6932,1680.6333
6933,2295.5737
6934,1027.7399
6935,2159.9382
6936,2273.34
6937,2410.9136
6938,2092.8086
6939,1960.0433
6940,1987.9095
6941,2221.6628
6942,2073.442
6943,2309.1956
6944,1824.3041
6945,1945.1686
6946,1493.0796
6947,915.73016
6948,1474.7787
6949,2220.3901
6950,2155.9119
6951,1347.7954
6952,2096.9858
6953,803.51984
6954,2452.0884
6955,1801.7865
6956,1040.5808
6957,1786.9385
6958,2301.3923
6959,1239.7747
6960,1998.2031
6961,2183.6147
6962,968.219
6963,2322.1785
6964,2005.7167
6965,1656.4666
6966,2375.6738
6967,2185.9192
6968,1438.9155
6969,1948.3857
6970,2157.5474
6971,1700.3729
6972,2061.4563
6973,1311.0458
6974,1236.2814
6975,1388.0309
6976,1777.1785
6977,1117.5662
6978,1772.2535
6979,2050.1313
6980,1272.5979
6981,1339.0133
6982,1592.0469
6983,2006.7023
6984,2177.1038
6985,1931.6829
6986,1676.3761
6987,1617.2101
6988,1378.6858
6989,998.21716
6990,2574.2727
6991,1553.733
6992,2129.9993
6993,2605.512
6994,1636.6187
6995,1998.1737
6996,2323.578
6997,1808.1879
6998,1572.3461
6999,2010.0996
7000,2056.4717
7001,1558.7019
7002,1398.9441
7003,1120.6342
7004,1964.3086
7005,2259.525
7006,1752.0719
7007,1219.492
7008,2056.328
7009,2377.618
7010,2481.3328
7011,2192.5344
7012,2026.2249
7013,2047.6072
7014,1454.202
7015,2110.5835
7016,2108.1082
7017,2050.9348
7018,2097.684
7019,2390.9521
7020,2176.5754
7021,2014.1248
7022,2318.1582
7023,1936.7505
7024,1734.4852
7025,2024.4218
7026,1898.1168
7027,1917.524
7028,1808.1802
7029,1693.0397
7030,2059.6292
7031,1858.1267
7032,1079.732
7033,2166.5637
7034,1573.3082
7035,1646.4468
7036,2117.1155
7037,1888.8765
7038,2194.2588
7039,2075.6833
7040,2369.9143
7041,2091.121
7042,1634.5751
7043,1406.4467
7044,1739.6943
7045,1418.6094
7046,1595.6085
7047,2295.8586
7048,1582.9915
7049,1303.7985
7050,2411.1013
7051,2277.3406
7052,1490.7389
7053,1999.9207
7054,1986.2849
7055,2138.1145
7056,2065.2512
7057,2162.747
7058,1346.167
7059,1951.3313
7060,2118.9004
7061,1433.2911
7062,1719.1124
7063,2361.7263
7064,1341.2512
7065,1608.6056
7066,2500.0693
7067,1438.0719
7068,1797.197
7069,1050.8293
7070,1943.6792
7071,1916.5154
7072,2212.5554
7073,1511.2671
7074,1282.1963
7075,2243.8916
7076,2160.6802
7077,2015.1318
7078,1367.9293
7079,2180.1829
7080,868.67084
7081,1922.5724
7082,2114.4092
7083,1907.3257
7084,1472.8821
7085,1899.3212
7086,2122.302
7087,1896.5669
7088,2032.9419
7089,1200.944
7090,1702.7329
7091,2324.3474
7092,2218.276
7093,1480.6709
7094,1690.7958
7095,1037.8485
7096,1530.4122
7097,2186.2075
7098,1922.2982
7099,1868.8126
7100,786.7137
7101,2169.4946
7102,1410.4495
7103,1858.3722
7104,1564.4116
7105,2392.529
7106,1070.5044
7107,2321.4814
7108,1738.1128
7109,2005.3284
7110,1942.4016
7111,2152.8145
7112,1422.3818
7113,2097.2725
7114,1851.6112
7115,1678.6614
7116,2373.6426
7117,2233.4746
7118,2439.6814
7119,1206.8641
7120,1960.4869
7121,1651.7373
7122,2159.8877
7123,1267.3164
7124,1425.182
7125,2408.8142
7126,1843.0903
7127,1448.9716
7128,1515.3229
7129,2442.1833
7130,1243.1873
7131,2236.4373
7132,1578.5944
7133,2127.8494
7134,1537.5847
7135,2035.7753
7136,1370.5198
7137,590.94727
7138,2181.772
7139,1610.1503
7140,2040.9775
7141,2289.681
7142,1547.6001
7143,1290.3276
7144,1585.3136
7145,1133.5845
7146,2123.6497
7147,1992.2603
7148,2127.9888
7149,2058.2297
7150,2377.4102
7151,1865.0013
7152,2166.858
7153,2299.7517
7154,2088.409
7155,1119.3463
7156,1768.6995
7157,1719.0629
7158,1442.1152
7159,1376.4275
7160,1469.2971
7161,1424.7646
7162,2085.9111
7163,2192.9485
7164,1998.4988
7165,1652.4114
7166,1762.8402
7167,1955.6504
7168,1611.1221
7169,2407.7385
7170,2216.3396
7171,1818.7217
7172,2201.5315
7173,1179.857
7174,2304.2046
7175,1927.8943
7176,1136.9805
7177,1942.9202
7178,1743.6229
7179,2118.0085
7180,1754.6697
7181,2064.6504
7182,1311.1656
7183,2048.6565
7184,1675.3438
7185,2234.4636
7186,2065.7537
7187,2291.4038
7188,1652.6396
7189,2286.044
7190,1951.5415
7191,1283.1146
7192,1946.8528
7193,1652.5426
7194,2041.781
7195,1865.7534
7196,1996.0776
7197,1909.0763
7198,1236.146
7199,1553.8792
7200,2063.5945
7201,1746.5446
7202,2097.6553
7203,2120.2705
7204,1627.5668
7205,1190.2325
7206,1580.5332
7207,1862.7129
7208,2005.8156
7209,1619.9943
7210,2229.9841
7211,2135.415
7212,1558.3809
7213,1686.2145
7214,2154.5476
7215,2166.7117
7216,956.1196
7217,1434.8196
7218,2104.45
7219,1767.1074
7220,2032.589
7221,1487.8533
7222,2393.6997
7223,1552.8827
7224,1634.8289
7225,1269.677
7226,1763.427
7227,2001.9655
7228,2039.3126
7229,1917.5331
7230,2025.9595
7231,1544.0438
7232,1314.8494
7233,1630.7218
7234,1810.8918
7235,2088.7192
7236,1720.4255
7237,2196.7344
7238,1558.9386
7239,1672.7646
7240,2126.8745
7241,1499.1748
7242,1865.3373
7243,1909.765
7244,1815.1902
7245,2095.0728
7246,1548.4567
7247,2224.618
7248,1382.235
7249,1990.6313
7250,1977.6812
7251,1526.6567
7252,1788.9452
7253,1591.4443
7254,1113.7754
7255,1631.6757
7256,842.58276
7257,1906.0366
7258,2249.7563
7259,1254.9271
7260,2408.7466
7261,2131.2427
7262,2167.1504
7263,2009.6467
7264,2112.22
7265,2041.7671
7266,1213.8153
7267,1280.5624
7268,1635.2139
7269,2721.307
7270,1754.1543
7271,2029.284
7272,1649.8107
7273,1934.2728
7274,2166.1416
7275,1567.4
7276,2130.9536
7277,2169.3464
7278,1210.3318
7279,1921.7391
7280,2081.2913
7281,1647.9692
7282,2065.5684
7283,1735.1293
7284,1598.3817
7285,1884.0836
7286,2297.0063
7287,1650.0266
7288,2017.6997
7289,1489.6749
7290,1767.7611
7291,1165.2678
7292,1455.668
7293,1702.562
7294,1579.3123
7295,2236.821
7296,2219.535
7297,2049.482
7298,2107.2227
7299,1228.2997
7300,1335.0065
7301,2068.4539
7302,2408.3713
7303,1752.3981
7304,960.6383
7305,2094.9456
7306,902.3258
7307,1910.5344
7308,1332.521
7309,1689.1832
7310,1278.2646
7311,2034.9734
7312,2082.204
7313,1201.7953
7314,1821.5559
7315,1198.9773
7316,1595.4043
7317,2189.2317
7318,1560.1127
7319,2530.9705
7320,1369.3972
7321,1328.2543
7322,2160.0398
7323,1125.4073
7324,1583.055
7325,1083.764
7326,1989.2664
7327,2294.5278
7328,27.015812
7329,2435.8484
7330,1829.1086
7331,1656.0345
7332,2127.6643
7333,2218.1448
7334,1641.1876
7335,1781.5164
7336,1259.096
7337,1460.9058
7338,2107.005
7339,1999.1151
7340,1677.6014
7341,2077.4133
7342,2064.8752
7343,1986.7881
7344,2291.31
7345,1885.4565
7346,2131.4875
7347,1974.5498
7348,2385.3083
7349,1744.0911
7350,1589.3629
7351,1791.2212
7352,1909.9512
7353,1889.9036
7354,1861.9762
7355,1821.7246
7356,2176.471
7357,2149.0186
7358,1999.1002
7359,1887.2169
7360,2156.2036
7361,1264.9454
7362,1609.0586
7363,2320.6025
7364,1926.9591
7365,2419.359
7366,2221.6448
7367,1116.8297
7368,2220.729
7369,1915.1995
7370,2203.5396
7371,1906.5531
7372,2111.1492
7373,2132.8767
7374,1878.1078
7375,1507.5964
7376,2386.3948
7377,2179.5718
7378,1093.5414
7379,1174.2494
7380,465.85492
7381,1597.6047
7382,27.015812
7383,2191.6292
7384,1541.0275
7385,2438.087
7386,1645.1038
7387,2406.4292
7388,1438.7592
7389,1942.8754
7390,2147.6885
7391,1856.3333
7392,1939.4629
7393,1832.4321
7394,2247.2866
7395,1540.8873
7396,1407.6088
7397,1936.4852
7398,2462.9
7399,1657.867
7400,2226.232
7401,2201.4214
7402,1914.0123
7403,1802.514
7404,2326.4797
7405,1664.2239
7406,758.99164
7407,1432.323
7408,1981.981
7409,1797.2665
7410,1826.0016
7411,1668.3807
7412,2013.0065
7413,2053.965
7414,2023.3281
7415,1542.9482
7416,1885.9578
7417,1538.5371
7418,2045.9312
7419,1712.2881
7420,1646.769
7421,2101.3916
7422,2066.108
7423,2098.925
7424,1846.4645
7425,2275.7817
7426,1922.5405
7427,1948.5826
7428,2161.772
7429,1343.006
7430,1314.0101
7431,1972.2719
7432,1914.8917
7433,1873.1274
7434,2156.2656
7435,2112.4482
7436,1454.0752
7437,1872.2992
7438,1660.0223
7439,1462.149
7440,1630.4352
7441,1905.5784
7442,1996.0273
7443,1186.2317
7444,1631.9222
7445,2292.1626
7446,1695.5781
7447,2042.4974
7448,1665.6089
7449,1614.5306
7450,1305.7349
7451,2213.169
7452,2141.8547
7453,1427.8541
7454,1352.2362
7455,2204.1274
7456,2094.6162
7457,2084.7053
7458,1076.2572
7459,1195.6617
7460,2138.154
7461,1797.3435
7462,1253.801
7463,1783.4229
7464,1538.4506
7465,1894.9003
7466,1569.6453
7467,2484.0906
7468,1714.707
7469,1600.8655
7470,2008.476
7471,1353.5386
7472,2211.5386
7473,1808.573
7474,1490.2866
7475,1514.2057
7476,1031.5774
7477,2120.0347
7478,947.85767
7479,1412.2311
7480,1506.651
7481,1753.0908
7482,1751.2184
7483,2559.7354
7484,2398.0056
7485,1136.8596
7486,2008.7545
7487,1482.9462
7488,1239.5576
7489,1398.647
7490,828.6867
7491,1902.9397
7492,2170.2454
7493,1845.6196
7494,2139.8071
7495,1827.8518
7496,1233.488
7497,2304.262
7498,2155.2007
7499,1258.2955
7500,1461.4893
7501,1731.8619
7502,1996.3153
7503,2155.641
7504,1295.024
7505,1608.3055
7506,1583.904
7507,1586.5035
7508,1919.1272
7509,1842.0912
7510,1382.4371
7511,1838.1105
7512,1929.4303
7513,2197.7686
7514,1863.0021
7515,1954.5659
7516,1469.3026
7517,1440.472
7518,793.7876
7519,1435.8385
7520,2000.5875
7521,1659.9928
7522,2096.6147
7523,2441.0527
7524,1602.2341
7525,1425.0474
7526,2200.8616
7527,1181.932
7528,1564.1217
7529,1503.0275
7530,2064.1882
7531,2001.8778
7532,1678.6351
7533,27.015812
7534,2103.7747
7535,2090.0505
7536,2035.542
7537,1928.7366
7538,1678.8157
7539,2064.3647
7540,1777.8059
7541,2143.1914
7542,1129.9243
7543,1310.988
7544,1944.44
7545,1866.0295
7546,2082.4346
7547,1389.2094
7548,1323.6212
7549,2440.7046
7550,1818.2721
7551,1564.742
7552,1395.7699
7553,1449.5519
7554,1725.5948
7555,1731.6642
7556,2056.7085
7557,2157.1292
7558,2055.2886
7559,1868.1156
7560,2258.0283
7561,1647.1459
7562,1662.3256
7563,1286.7936
7564,1484.5339
7565,1914.4756
7566,2495.543
7567,2035.3818
7568,1451.4922
7569,2287.8992
7570,1962.6302
7571,2382.4712
7572,943.51355
7573,2086.2312
7574,1654.7279
7575,2035.0928
7576,2292.5466
7577,1339.2554
7578,2460.8958
7579,2021.577
7580,1100.247
7581,1955.5878
7582,2254.3813
7583,1572.9451
7584,2392.4705
7585,1584.9222
7586,2267.835
7587,2112.7607
7588,1808.878
7589,1959.8081
7590,1963.1832
7591,1972.9172
7592,1575.7264
7593,1285.5292
7594,1421.9269
7595,1633.8414
7596,2212.3188
7597,2174.332
7598,1753.3834
7599,1640.9432
7600,1766.9603
7601,1737.8998
7602,1658.9266
7603,2191.7695
7604,2067.808
7605,1044.4933
7606,1398.8811
7607,1666.425
7608,2074.0444
7609,1417.9963
7610,1566.4373
7611,2315.5527
7612,1867.3126
7613,1154.0947
7614,2146.5798
7615,2436.1965
7616,2025.8788
7617,1792.0973
7618,2078.7778
7619,1859.2572
7620,1817.3684
7621,2334.7363
7622,2023.6837
7623,1982.1626
7624,2418.427
7625,2049.8098
7626,1852.417
7627,1300.9846
7628,2084.64
7629,2155.7966
7630,2130.0408
7631,1736.7073
7632,1972.2627
7633,1117.8402
7634,1801.4502
7635,2238.8608
7636,1422.9303
7637,1890.937
7638,2191.618
7639,1603.3761
7640,2076.6277
7641,1439.019
7642,2000.6051
7643,1354.8925
7644,1799.711
7645,1518.3246
7646,1497.2914
7647,1565.8365
7648,1918.82
7649,2091.978
7650,2052.3386
7651,2135.878
7652,2233.5042
7653,1360.7119
7654,1580.7245
7655,2132.2468
7656,2291.6897
7657,1363.7051
7658,1608.1282
7659,2040.2866
7660,1149.3047
7661,2241.5923
7662,1619.4478
7663,2125.94
7664,1898.3535
7665,2061.406
7666,2191.0706
7667,2006.3208
7668,1875.0803
7669,1607.6274
7670,1975.0115
7671,1957.9458
7672,2006.4225
7673,1743.9277
7674,1366.3014
7675,1651.7264
7676,1217.7924
7677,1197.5686
7678,1574.4185
7679,1366.6456
7680,2097.6228
7681,2134.5652
7682,1707.8584
7683,2087.069
7684,1368.6127
7685,2029.7307
7686,2444.197
7687,1593.3212
7688,1108.7775
7689,2195.248
7690,1692.4832
7691,2591.3542
7692,2273.8582
7693,2025.0956
7694,2223.4602
7695,1441.5687
7696,1516.1882
7697,1221.7375
7698,1700.2252
7699,1976.549
7700,1165.6228
7701,1670.9015
7702,2106.704
7703,1217.1227
7704,1937.0844
7705,1822.6903
7706,1852.8237
7707,2322.8025
7708,2141.0735
7709,1847.5181
7710,2236.3618
7711,1922.2001
7712,1552.5564
7713,1728.431
7714,788.6131
7715,1338.9614
7716,1503.7483
7717,1508.9175
7718,1541.109
7719,1717.2987
7720,1787.7329
7721,846.77
7722,2099.1536
7723,1979.9912
7724,1456.3743
7725,2107.0264
7726,1910.535
7727,1457.9763
7728,1059.3296
7729,1514.6661
7730,2356.5955
7731,2151.9785
7732,2296.6914
7733,1346.9618
7734,2083.9358
7735,2107.2888
7736,1512.7235
7737,1500.5575
7738,1316.2178
7739,2052.5044
7740,2129.136
7741,1991.2256
7742,2415.0796
7743,2067.3462
7744,1795.2535
7745,1573.284
7746,1609.5526
7747,2403.7004
7748,2478.8577
7749,2032.0735
7750,1855.3787
7751,2252.8271
7752,1281.3615
7753,2176.5586
7754,2038.3502
7755,1999.907
7756,1107.237
7757,1408.7926
7758,1545.5051
7759,639.26324
7760,1131.7814
7761,2137.3823
7762,27.015812
7763,2515.2148
7764,1653.2233
7765,1814.8562
7766,2232.803
7767,1931.3939
7768,1885.5421
7769,1334.3839
7770,1757.3877
7771,678.99036
7772,1204.1991
7773,1597.0691
7774,2327.4536
7775,2081.8635
7776,1269.72
7777,1741.2273
7778,1800.059
7779,1164.3213
7780,1964.2797
7781,2380.599
7782,2145.0098
7783,1524.7504
7784,1782.0236
7785,1209.7075
7786,1513.3822
7787,1925.9309
7788,1084.0382
7789,1157.8915
7790,1904.5715
7791,1487.5245
7792,2125.1038
7793,1531.188
7794,2400.9846
7795,1481.4896
7796,2140.0093
7797,2282.3362
7798,1811.2974
7799,1812.0504
7800,2174.658
7801,1320.7578
7802,1604.6786
7803,2008.9785
7804,2401.4368
7805,1993.0104
7806,2066.6677
7807,1295.0001
7808,2097.9597
7809,2127.521
7810,1539.0985
7811,1722.558
7812,2111.818
7813,2102.0286
7814,1514.4569
7815,1556.7279
7816,2279.647
7817,1945.8335
7818,1559.5789
7819,2225.0173
7820,1239.9542
7821,1510.7203
7822,2282.0146
7823,1768.597
7824,2203.2202
7825,2247.3093
7826,2152.1643
7827,2394.5159
7828,1605.5469
7829,1246.3071
7830,2087.2766
7831,2194.6333
7832,2093.833
7833,2002.8579
7834,2182.1067
7835,2288.5974
7836,1852.6022
7837,2161.226
7838,1961.8518
7839,847.99945
7840,1584.1165
7841,1559.2487
7842,1075.283
7843,2260.8005
7844,1248.171
7845,1965.8667
7846,1869.8243
7847,2055.5842
7848,1402.5675
7849,1379.1248
7850,1909.1389
7851,1741.066
7852,2095.3003
7853,1983.987
7854,1196.8016
7855,1673.9353
7856,2047.5261
7857,1440.4082
7858,1827.8861
7859,1461.4357
7860,1724.6606
7861,1404.0952
7862,2086.5178
7863,1781.4567
7864,1500.9092
7865,2203.0874
7866,1992.7905
7867,982.11664
7868,2066.8801
7869,2068.1997
7870,1962.5532
7871,1849.2362
7872,2289.0774
7873,1448.6222
7874,1661.4172
7875,1415.1432
7876,1502.0321
7877,2042.9387
7878,2192.2502
7879,2073.9504
7880,1389.8351
7881,2058.01
7882,1750.1637
7883,1746.9379
7884,1272.9961
7885,2095.4688
7886,1764.7183
7887,1863.5287
7888,2162.3667
7889,2217.9792
7890,1167.2957
7891,2065.8472
7892,2001.1506
7893,1604.8505
7894,2127.8777
7895,1990.0569
7896,1545.347
7897,1904.9391
7898,1514.2172
7899,2122.2075
7900,1997.3503
7901,2055.913
7902,2066.78
7903,1871.734
7904,2430.7097
7905,2335.1685
7906,1539.9661
7907,1302.7439
7908,2196.638
7909,2147.2354
7910,1194.2961
7911,1564.0334
7912,1939.6161
7913,2461.0017
7914,1586.1628
7915,2140.5881
7916,2282.6313
7917,1649.8853
7918,2179.3916
7919,1575.381
7920,1778.2588
7921,1988.5515
7922,1929.2316
7923,979.1115
7924,2003.3347
7925,2266.8948
7926,2062.1248
7927,2143.023
7928,2412.5515
7929,1573.3988
7930,2244.2222
7931,1931.6531
7932,2222.6174
7933,1255.6146
7934,1676.4292
7935,1697.7286
7936,2005.896
7937,1619.587
7938,1624.883
7939,1960.7135
7940,2156.1665
7941,2101.1592
7942,1070.8599
7943,2146.2415
7944,1410.73
7945,1196.6146
7946,1609.4407
7947,2230.3396
7948,1845.7196
7949,1756.4036
7950,1923.2186
7951,1794.1201
7952,1841.7421
7953,1715.4797
7954,2048.5037
7955,2061.3423
7956,1234.9062
7957,1258.823
7958,2352.07
7959,1322.352
7960,1675.9954
7961,2177.7822
7962,1842.2521
7963,1853.9886
7964,2078.9512
7965,879.29083
7966,1264.9568
7967,1397.9344
7968,1494.5836
7969,1460.1587
7970,2090.7322
7971,2412.5261
7972,1480.1611
7973,1831.5245
7974,2133.9958
7975,1578.1512
7976,2186.587
7977,1814.2246
7978,1713.7177
7979,1201.1597
7980,1819.0244
7981,2140.8347
7982,1083.2627
7983,1980.7769
7984,1768.9644
7985,2125.2385
7986,2146.8557
7987,2116.742
7988,2472.5564
7989,1933.86
7990,2194.931
7991,2251.6013
7992,1368.7155
7993,1890.936
7994,1679.8616
7995,1808.1902
7996,2109.3179
7997,2574.204
7998,2145.8464
7999,907.31854
8000,1988.9556
8001,1671.1454
8002,2112.84
8003,1906.9304
8004,1504.0824
8005,1889.6904
8006,1993.6143
8007,1652.6483
8008,1698.5417
8009,2027.1654
8010,1495.4226
8011,1396.9495
8012,1756.5784
8013,1602.1221
8014,1171.3135
8015,1636.2019
8016,1575.731
8017,2247.1995
8018,2004.4598
8019,1271.207
8020,1681.3154
8021,1186.8173
8022,1626.421
8023,1302.7523
8024,2224.6765
8025,1256.163
8026,2200.4688
8027,2069.7583
8028,1655.8269
8029,2430.8057
8030,1558.0021
8031,2234.8352
8032,2615.045
8033,1590.7504
8034,27.015812
8035,2004.4199
8036,2176.928
8037,1276.2521
8038,1588.1466
8039,3397.389
8040,2157.3662
8041,2027.1918
8042,2223.6938
8043,2086.4644
8044,1826.3478
8045,2174.2825
8046,2043.3412
8047,2121.6865
8048,2129.4604
8049,1601.2854
8050,2037.8688
8051,2237.415
